crate,file,item_kind,item_name,outcome,gap_summary
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,parse_migrate_receipt,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,parse_verdict_kind,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,proof_run_json_to_canonical,refuses-with-typed-reason,nested-item: unsupported statement Stmt::Item
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,require_kind,refuses-with-typed-reason,term-emitter-unsupported: cannot prove expression is Int for term emission: Expr::Path
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,require_matching_cid,refuses-with-typed-reason,term-emitter-unsupported: cannot prove expression is Int for term emission: Expr::Path
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,require_non_empty,refuses-with-typed-reason,ffi-call: unsupported boolean expression Expr::MethodCall
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,require_schema,refuses-with-typed-reason,term-emitter-unsupported: cannot prove expression is Int for term emission: Expr::Path
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,fn,serde_json_to_canonical_value,refuses-with-typed-reason,nested-item: unsupported statement Stmt::Item
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl AggregateSummaryMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl CrossLanguageWitnessPair,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl Deserialize<'de> for PolicyMemento,handles-partially-with-loss-record,impl-generics-not-carried: type_decl impl memento carries target and trait name but not impl generics or where predicates
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl DomainClaim,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl EffectOccurrence,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<AggregationStrategy> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<CanonicalizationProfileKind> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<CatalogKind> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<DivergentSemanticsTag> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<NamespacedExtensionPolicyMemento> for NamespacedExtensionPolicyMementoWire,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<OccurrenceKind> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<PipelineKind> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<PromotionGate> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<SourceKind> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<String> for AggregationStrategy,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<String> for DivergentSemanticsTag,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<String> for PromotionGate,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<String> for SourceKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<UnsupportedEquivalencePolicy> for String,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<serde_json::Error> for MigrationReceiptError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<serde_json::Error> for PromotionDecisionCanonicalizationError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl From<serde_json::Error> for ProofRunCanonicalizationError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl HaltMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl LanguageTransitionMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl LossRecordMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl MigrateReceiptEnvelope,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl MigrationConceptSiteMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl MigrationReceiptError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl ObligationReceiptMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl ObservationWrapperMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl OccurrenceKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl ParametricRealizationMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl PipelineMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl PromotionDecisionCanonicalizationError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl PromotionDecisionMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl ProofRunCanonicalizationError,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl ProofRunMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl RealizationPlanMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl RefusalMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl RunMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl Serialize for NamespacedExtensionPolicyMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl StageReceipt,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<&ConceptSiteMemento> for DomainClaim,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<NamespacedExtensionPolicyMementoWire> for NamespacedExtensionPolicyMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<String> for CanonicalizationProfileKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<String> for CatalogKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<String> for OccurrenceKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<String> for PipelineKind,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl TryFrom<String> for UnsupportedEquivalencePolicy,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl WitnessMemento,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for CanonicalizationExtensionError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for CatalogKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for DomainClaimConversionError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for DuplicateInSetError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for InvalidReceiptError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for MigrationReceiptError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for OccurrenceKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for ParametricRealizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for PipelineKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for PromotionDecisionCanonicalizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for PromotionDecisionInvariantError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for ProofRunCanonicalizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for RealizationPlanError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::error::Error for ValidationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for CanonicalizationExtensionError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for CatalogKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for DomainClaimConversionError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for DuplicateInSetError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for InvalidReceiptError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for MigrationReceiptError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for OccurrenceKind,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for OccurrenceKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for ParametricRealizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for PipelineKindError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for PromotionDecisionCanonicalizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for PromotionDecisionInvariantError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for ProofRunCanonicalizationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for RealizationPlanError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,impl,impl std::fmt::Display for ValidationError,handles-partially-with-loss-record,trait-path-truncated: type_decl impl memento stores only last trait path segment
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,mod,composition_refusal_tests,handles-fully,
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,AbstractionSlot,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,AggregateSummaryMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,BlockingEffect,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,BridgeDeclarationV14,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,BridgeEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,BridgeHeaderV14,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,BridgeMetadataV14,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CanonicalizationExtensionError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CanonicalizationProfileMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CanonicalizationRuleDescriptor,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CatalogKindError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CatalogSnapshotGenesis,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CatalogSnapshotSuccessor,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CodeSite,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CodeSiteSpan,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CompositionRefusalEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CompositionRefusalHeader,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CompositionRefusalMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CompositionRefusalMetadata,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Default , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CompoundContractMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ConceptAbstractionMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ConceptSiteMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ConceptSiteProvenance,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,CrossLanguageWitnessPair,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,Discharge,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,DomainClaim,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,DomainClaimProvenance,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,DuplicateInSetError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EffectOccurrence,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EffectSlotDescriptor,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EvidenceCertificate,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EvidenceMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EvidenceRef,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,EvidenceTerm,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,FieldDelta,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,GapReason,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,HaltMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,HumanAcceptancePolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,IncompatiblePair,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LanguageTransitionMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LetBinding,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LossRecord,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize , Default) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LossRecordMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LossyHomomorphismObligation,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,LossyMorphismMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrateReceiptEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrateReceiptIndex,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrateReceiptSignature,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrationConceptSiteMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrationEffectDelta,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrationReceiptError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MigrationSourceLocation,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,MissingRequirement,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,NamespacedExtensionPolicyMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,NamespacedExtensionPolicyMementoWire,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ObligationReceiptMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ObservationWrapperMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,OccurrenceKindError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,ParametricRealizationMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PartialHomomorphismObligation,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PartialMorphismMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PipelineKindError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PipelineMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PrimitiveSort,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PromotionDecisionCanonicalizationError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PromotionDecisionEnvelope,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PromotionDecisionHeader,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
sugar-ir-types,implementations/rust/sugar-ir-types/src/lib.rs,struct,PromotionDecisionMemento,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq , Serialize , Deserialize) is not expanded or represented"
